Item_Identifier,Item_Outlet_Sales,Outlet_Identifier
NCH30,1745.91397974,OUT013
FDS60,435.321596662,OUT010
FDG08,2856.68658711,OUT046
FDX38,748.98492938,OUT017
FDD22,1934.01559365,OUT017
FDW51,3671.51750091,OUT013
FDL09,2761.82336125,OUT017
FDZ60,1593.63115409,OUT045
NCH07,2546.07484745,OUT046
NCQ41,3052.56008119,OUT049
FDW04,2008.01358553,OUT049
FDI08,5836.7523256,OUT027
FDR19,371.974691667,OUT019
FDV13,1454.424377,OUT046
FDB52,4033.66645679,OUT017
FDZ48,2918.05078555,OUT027
NCO14,748.186466712,OUT049
FDZ50,3052.56008119,OUT013
FDN27,278.909537706,OUT019
FDQ60,1999.27119589,OUT013
FDR49,748.186466712,OUT017
DRJ35,1311.86142412,OUT027
DRI49,1422.25216768,OUT017
FDB47,3689.74186489,OUT017
FDP37,274.229986282,OUT010
FDR26,2856.68658711,OUT049
FDY31,372.103946219,OUT019
FDC11,1484.74545028,OUT045
DRP47,4005.10899017,OUT035
NCY54,2847.45313448,OUT018
FDR27,2008.01358553,OUT046
FDQ21,279.515014456,OUT019
NCQ29,4049.74485311,OUT035
FDJ02,2494.92727313,OUT046
FDE21,1934.01559365,OUT018
FDM39,2887.66223064,OUT046
FDZ01,1568.46031796,OUT017
NCB19,1506.87931879,OUT018
FDU03,3031.78327906,OUT046
FDP27,3052.56008119,OUT049
DRF01,2493.64816848,OUT045
FDM03,1593.63115409,OUT049
FDV01,2509.64609702,OUT046
FDS16,2494.92727313,OUT046
FDO45,1484.74545028,OUT035
NCX06,3006.93751171,OUT035
FDP13,665.44741159,OUT046
NCR38,3791.94489696,OUT018
FDA01,917.274613892,OUT013
FDT26,1950.17252899,OUT017
FDD44,5836.7523256,OUT027
FDB26,909.231490992,OUT013
FDP45,575.146008148,OUT019
NCP55,914.917403863,OUT046
FDT23,1331.49775099,OUT017
FDO51,671.811848593,OUT045
FDA44,914.917403863,OUT046
NCJ31,3673.0273555,OUT018
FDX37,1534.68300074,OUT045
NCD18,3807.44992069,OUT049
FDN40,4111.59558674,OUT027
FDL33,3052.56008119,OUT017
DRF48,3052.56008119,OUT035
FDW08,1579.86629121,OUT035
FDX39,3477.69176598,OUT018
FDB38,2554.39957603,OUT049
FDY46,3049.64637667,OUT018
NCB06,2546.07484745,OUT049
FDA34,2856.68658711,OUT035
FDA35,1991.05342778,OUT045
FDQ07,3717.4593415,OUT035
FDU32,1999.27119589,OUT045
FDU26,1999.27119589,OUT013
FDU13,371.893183572,OUT010
FDO09,4069.03228644,OUT035
FDW03,242.936701457,OUT019
FDB38,2550.96153283,OUT013
FDL26,369.507865261,OUT010
NCN43,1999.27119589,OUT045
FDH08,3808.7343678,OUT045
NCC31,375.884554019,OUT019
FDH14,2008.01358553,OUT035
FDL40,1532.13365109,OUT017
FDD20,1999.27119589,OUT035
NCV53,3933.177004,OUT035
FDD16,1118.79858196,OUT045
FDP24,1988.33723646,OUT035
FDQ25,2855.40748246,OUT045
FDM38,876.961871469,OUT035
NCT18,434.022721695,OUT010
FDM34,2008.01358553,OUT049
DRH37,386.978432923,OUT010
NCE07,2203.10817027,OUT013
FDG12,1972.7890398,OUT013
FDB59,556.897872402,OUT010
FDS10,2941.81006223,OUT018
FDN21,385.270913193,OUT010
FDM02,1473.67914994,OUT045
FDO44,1790.0203208,OUT049
NCN17,1579.86629121,OUT017
FDH16,1533.13716548,OUT018
FDL44,2550.96153283,OUT046
FDY47,2008.01358553,OUT017
DRI39,910.118204032,OUT046
NCX54,1579.86629121,OUT018
FDE59,662.505834432,OUT046
FDO46,3052.56008119,OUT045
DRE13,1473.84896304,OUT046
FDW14,1483.10343122,OUT013
FDF35,1593.63115409,OUT046
FDO50,230.529856999,OUT019
DRF49,1941.05460484,OUT017
FDT60,2008.01358553,OUT049
FDP38,748.98492938,OUT045
FDA31,4430.52098371,OUT027
FDY52,130.424618353,OUT010
FDD03,5836.7523256,OUT027
FDN52,1497.12369699,OUT018
FDU20,270.854129498,OUT010
FDD22,1666.34874,OUT035
NCB55,129.568768788,OUT019
FDN27,1972.7890398,OUT045
FDD16,1331.47982007,OUT013
FDW48,1329.48027855,OUT046
DRN35,662.505834432,OUT045
FDX25,3004.9204681,OUT049
DRD49,3853.34736866,OUT049
FDE21,276.904780251,OUT019
FDN44,2546.07484745,OUT035
DRC01,748.98492938,OUT049
NCK30,4007.91521323,OUT046
FDU39,920.556989274,OUT013
FDB49,1532.13365109,OUT013
FDS12,2008.01358553,OUT045
FDR57,2517.10150766,OUT018
FDX22,5835.22405874,OUT027
FDC60,1489.14702906,OUT013
NCE42,3830.7648733,OUT049
NCK42,3687.25302234,OUT049
DRE01,3898.11122579,OUT017
FDE57,2027.44645363,OUT018
DRK59,573.933560002,OUT019
FDB10,5836.7523256,OUT027
FDQ25,2855.40748246,OUT046
FDY26,3689.74186489,OUT017
FDG28,3924.59312644,OUT049
FDM14,1595.99889973,OUT049
NCH29,1534.68300074,OUT049
FDD48,1941.05460484,OUT049
FDC17,3689.74186489,OUT045
DRH49,2374.52805521,OUT027
FDN44,2545.57918247,OUT018
FDC29,1934.01559365,OUT045
DRK01,233.302622476,OUT019
FDD48,1936.18614358,OUT017
FDB59,3120.74288183,OUT013
FDY45,573.808203838,OUT010
FDX60,1330.76724475,OUT035
FDT09,276.205035266,OUT010
DRB24,2505.89834652,OUT018
FDL13,3812.96204349,OUT035
FDN16,1579.86629121,OUT035
FDK57,1999.27119589,OUT013
FDO22,2062.0807912,OUT027
FDC57,508.735383702,OUT010
FDZ13,1047.72255538,OUT027
FDW27,2508.36699236,OUT013
FDX10,662.176133072,OUT049
FDY08,2008.01358553,OUT018
FDA49,1457.27645639,OUT017
FDC32,1535.36741496,OUT018
FDO04,906.874280963,OUT035
NCZ54,2550.96153283,OUT013
FDY40,748.98492938,OUT045
FDW36,1593.63115409,OUT045
FDE11,3052.56008119,OUT017
DRE37,3052.56008119,OUT045
NCK19,3052.56008119,OUT017
FDT19,2855.40748246,OUT035
FDE56,1016.02739592,OUT045
FDZ57,276.241258869,OUT010
FDB35,1519.45634019,OUT035
FDF09,129.568768788,OUT010
FDO34,2752.06949654,OUT046
FDA55,3764.40858295,OUT046
NCM18,1008.94375849,OUT035
FDJ20,277.503741869,OUT019
DRQ35,281.702006087,OUT019
FDG02,3052.56008119,OUT013
NCU29,2488.71606786,OUT018
FDL27,1341.51419728,OUT027
NCA54,2947.19241259,OUT035
FDJ32,1053.01129189,OUT035
FDB21,573.566690908,OUT019
FDR46,2494.92727313,OUT035
FDZ32,1579.86629121,OUT046
DRF36,3052.56008119,OUT017
NCU54,3671.99919529,OUT017
NCI31,662.176133072,OUT017
DRA59,3052.56008119,OUT035
NCC55,663.07846424,OUT045
FDE44,751.276874541,OUT018
NCN26,1941.05460484,OUT018
FDC11,1473.82672884,OUT049
FDV24,2493.64816848,OUT035
FDR40,178.47363311,OUT019
NCQ17,2532.17217225,OUT049
FDC46,3052.56008119,OUT045
NCM18,1080.85648079,OUT046
FDK16,1529.83011457,OUT046
FDI28,1347.93384354,OUT017
FDS11,3561.47125567,OUT018
DRD13,1078.26265713,OUT046
FDL36,1482.48999291,OUT035
FDI27,748.98492938,OUT013
FDJ53,276.898265119,OUT019
FDS44,3896.4182078,OUT045
FDE28,3818.0388114,OUT046
FDQ33,2494.62962844,OUT018
FDB37,3922.64372585,OUT017
FDQ31,1454.424377,OUT045
NCQ05,2494.92727313,OUT046
FDE10,2008.01358553,OUT013
FDF38,668.260446878,OUT017
FDE50,484.625303058,OUT019
DRG37,374.843242942,OUT010
NCH06,3961.01638433,OUT049
FDY14,4053.59047082,OUT045
FDO27,1525.48059442,OUT017
FDQ19,3921.06836381,OUT049
FDZ26,575.460356194,OUT019
FDN51,4056.04176911,OUT013
FDK20,1999.27119589,OUT035
FDD40,3049.64637667,OUT018
DRI25,963.525609983,OUT018
FDH56,1941.05460484,OUT017
FDI36,5776.95215966,OUT027
DRH11,963.525609983,OUT018
NCV18,1422.98267392,OUT017
DRI01,2855.40748246,OUT049
DRE48,3116.34947943,OUT049
FDS51,1000.9917183,OUT035
FDM38,763.292865539,OUT017
FDB60,5722.54142366,OUT027
FDY58,3809.03444195,OUT035
FDY22,2203.10817027,OUT045
FDF11,5836.7523256,OUT027
FDZ51,1529.83011457,OUT035
FDQ45,3050.59919693,OUT017
FDF17,3052.56008119,OUT035
NCF31,4078.89852739,OUT027
FDA37,2002.50192574,OUT013
FDO51,675.286318768,OUT046
FDF34,3055.23354519,OUT013
FDD57,1535.34334901,OUT018
FDO37,3828.52929625,OUT046
FDR49,751.276874541,OUT049
FDS39,2030.114711,OUT049
FDI48,1139.95532669,OUT027
DRM35,2945.91330793,OUT049
FDV57,3009.17919095,OUT035
FDZ55,2553.12047137,OUT013
FDI28,1329.48027855,OUT035
FDS21,1081.84524276,OUT045
FDT34,1588.83804222,OUT013
DRI25,908.480880745,OUT035
FDT47,227.329498863,OUT010
DRH39,1130.99155198,OUT045
NCD54,2492.46381836,OUT045
FDU16,2461.13908198,OUT027
NCW29,2008.01358553,OUT045
FDV25,5836.7523256,OUT027
FDM56,1598.53339169,OUT035
FDZ04,1342.47220644,OUT027
FDG59,129.568768788,OUT019
FDI56,1486.63952051,OUT045
FDS33,1473.67914994,OUT035
FDC23,2856.68658711,OUT049
FDT11,3052.56008119,OUT049
FDG17,3909.27453237,OUT045
FDZ44,1947.35474514,OUT045
FDJ52,2549.68242817,OUT013
DRI23,2546.07484745,OUT046
DRE15,164.993618059,OUT010
NCF07,1568.46031796,OUT013
NCR29,929.791325083,OUT049
FDE44,129.568768788,OUT019
FDT23,1339.69275686,OUT035
NCG06,4060.54441491,OUT017
NCU41,505.301526701,OUT010
FDH46,1579.86629121,OUT017
FDV31,2887.66223064,OUT013
NCT41,4111.59558674,OUT027
FDE22,4210.75661791,OUT027
FDC26,1598.53339169,OUT045
DRF51,662.176133072,OUT017
NCY53,276.904780251,OUT019
FDY21,3052.56008119,OUT017
FDL27,1087.3528701,OUT013
FDZ34,3052.56008119,OUT049
NCF43,362.224555548,OUT010
FDC21,1595.99889973,OUT035
FDL26,2513.68035817,OUT013
FDT25,271.187586162,OUT010
NCR30,1131.72205822,OUT046
DRL23,245.582774862,OUT019
NCR05,3052.56008119,OUT049
NCE19,955.366607077,OUT018
FDY07,687.449628243,OUT035
FDB10,3864.39767478,OUT017
FDP57,1579.86629121,OUT013
FDU48,280.810349179,OUT019
FDH48,1444.66875521,OUT035
FDO33,1941.05460484,OUT035
NCU29,2493.64816848,OUT045
FDW35,673.683798531,OUT046
FDH05,575.890861005,OUT010
FDP26,1579.86629121,OUT049
DRG27,671.482147233,OUT035
FDQ33,2497.09827428,OUT046
FDH20,233.321293686,OUT010
FDV14,1486.63952051,OUT046
DRD01,910.118204032,OUT046
NCI17,1527.16192082,OUT049
FDF39,575.146008148,OUT010
FDX37,1558.6323658,OUT046
NCX17,3856.63131898,OUT035
FDN03,4004.64418292,OUT013
NCS41,454.686711238,OUT010
FDH34,3052.56008119,OUT045
NCX53,2039.00588377,OUT018
FDY31,2493.64816848,OUT046
FDD20,2008.01358553,OUT017
FDE51,745.871616896,OUT045
FDV27,1462.49284089,OUT046
FDF16,2493.64816848,OUT035
FDZ02,1527.16192082,OUT049
NCK05,1078.0044014,OUT045
FDM12,5228.4093011,OUT027
NCA05,2492.45862729,OUT018
FDX33,2544.7957428,OUT045
FDM25,2855.40748246,OUT049
FDE41,1506.87931879,OUT018
FDW14,1473.67914994,OUT045
NCD30,1527.16192082,OUT046
FDB23,574.97440368,OUT010
FDF45,1001.72222454,OUT046
FDW20,2002.50192574,OUT017
FDF47,3738.90077819,OUT045
NCR05,557.805171901,OUT019
DRB01,3052.56008119,OUT046
FDE36,2565.59170232,OUT013
FDU56,3052.56008119,OUT049
FDB23,3772.58611408,OUT049
FDN48,1495.69651964,OUT049
FDS43,3052.56008119,OUT013
NCN05,3052.56008119,OUT013
NCL53,2855.40748246,OUT049
FDL56,1463.38025593,OUT046
FDH17,1535.34334901,OUT018
FDP37,2008.01358553,OUT046
FDG09,494.169423177,OUT019
FDA55,3753.26812811,OUT045
FDX31,3849.82689328,OUT049
FDJ41,4053.16018852,OUT045
DRC24,2509.64609702,OUT045
FDQ21,1999.27119589,OUT035
NCT54,1521.48857745,OUT045
FDH08,3799.26430232,OUT049
FDY38,3600.13270625,OUT018
DRM11,573.39508644,OUT010
FDG32,3726.45739798,OUT049
NCH18,3896.09965005,OUT046
FDI20,3691.62195928,OUT035
FDA33,2491.17952263,OUT018
FDN45,3738.37287925,OUT013
FDT45,129.568768788,OUT010
FDR32,3825.2454485,OUT035
FDA48,3734.01016447,OUT017
FDN23,2491.1847137,OUT017
NCR18,674.454342811,OUT035
FDD45,1521.48857745,OUT046
FDI22,3363.71765066,OUT018
FDT09,2008.01358553,OUT013
DRC24,4111.59558674,OUT027
FDT39,2493.64816848,OUT046
FDX28,1532.13365109,OUT045
FDA50,1535.36741496,OUT018
FDT33,4232.81896612,OUT027
FDQ60,1991.05342778,OUT049
NCM19,1718.65130139,OUT018
FDF40,3965.1589769,OUT046
NCI30,3909.68538697,OUT035
FDK34,3893.85081862,OUT049
FDA38,5835.22405874,OUT027
FDT02,662.505834432,OUT045
FDC11,1465.79193202,OUT017
FDD08,668.260446878,OUT046
NCS29,4043.80212729,OUT046
DRI03,422.034414986,OUT010
FDK48,1111.88741159,OUT035
FDM52,2494.92727313,OUT049
FDP49,914.917403863,OUT035
DRA24,2566.87080698,OUT046
NCJ43,2855.40748246,OUT049
FDE11,3052.56008119,OUT045
FDP01,2509.64609702,OUT049
FDQ59,1497.12369699,OUT018
FDA43,507.285321015,OUT019
FDL14,2508.36699236,OUT017
FDV50,271.939969185,OUT010
FDT01,5836.7523256,OUT027
NCC42,2008.01358553,OUT035
FDO28,1972.7890398,OUT046
FDD32,178.47363311,OUT019
FDV45,3052.56008119,OUT035
NCW17,280.962520763,OUT019
NCJ17,2515.48203162,OUT027
NCF18,3052.56008119,OUT049
FDP01,2507.23568961,OUT045
FDH24,2522.84027525,OUT045
FDI38,5836.7523256,OUT027
FDX03,689.456381776,OUT035
FDY28,3691.4363248,OUT046
FDN34,2830.86478763,OUT018
FDJ02,2494.92727313,OUT045
FDW40,283.738969081,OUT019
FDX03,675.286318768,OUT017
FDE17,4078.89852739,OUT027
FDT58,2684.96072024,OUT046
FDI38,3610.7585294,OUT013
FDW22,3781.61289457,OUT035
FDS15,2908.33804773,OUT027
NCX06,3050.59919693,OUT013
DRK47,3816.88278158,OUT035
FDC23,4763.13822653,OUT027
FDM56,250.080010257,OUT010
FDP21,3052.56008119,OUT046
FDP58,3698.37384244,OUT046
FDA27,575.146008148,OUT019
FDK41,204.117496383,OUT019
NCH42,3796.92480828,OUT046
FDG29,673.683798531,OUT045
FDW15,2492.45862729,OUT018
FDD28,1005.33791973,OUT018
FDQ37,3052.56008119,OUT049
FDC23,2888.9413353,OUT035
FDV13,1484.74545028,OUT035
FDK33,3679.95352135,OUT046
FDO33,1934.01559365,OUT013
FDN21,2556.94204917,OUT017
NCW06,5716.22054279,OUT027
FDI38,3615.17838153,OUT035
FDC21,2891.85373398,OUT027
NCS05,2008.01358553,OUT046
NCN53,662.505834432,OUT049
FDV40,148.477681672,OUT010
FDG60,3827.80866504,OUT017
NCY30,5175.63060461,OUT027
FDM40,2027.44645363,OUT045
NCO30,3052.56008119,OUT046
FDK10,3007.90008629,OUT046
FDM36,2856.68658711,OUT045
FDN10,1947.35474514,OUT013
FDM46,1532.95752733,OUT018
FDX50,1716.2208358,OUT049
FDP33,4014.89162217,OUT045
FDO12,3052.56008119,OUT045
FDC28,1678.5484843,OUT013
FDO31,1351.51642918,OUT045
FDX45,2509.64609702,OUT035
FDV21,2008.01358553,OUT049
FDH04,1492.13192424,OUT049
NCG54,2756.68815412,OUT013
FDO13,2560.73779349,OUT046
FDA09,4860.10969249,OUT027
FDC38,2008.01358553,OUT017
NCO42,2464.32151055,OUT046
FDL45,1999.27119589,OUT049
NCK31,815.109997571,OUT013
FDM39,2945.91330793,OUT017
FDC22,505.751546216,OUT010
FDF46,1941.05460484,OUT046
FDQ37,3052.56008119,OUT045
FDH41,571.427058234,OUT010
FDQ04,668.5769524,OUT046
NCQ02,5214.92711083,OUT027
FDJ57,5207.5826339,OUT027
NCE07,2027.44645363,OUT049
FDE56,1010.54294781,OUT013
FDI20,3669.74616157,OUT049
FDK36,748.98492938,OUT018
FDP08,5698.69462365,OUT027
FDF44,2008.01358553,OUT017
NCU53,2679.92631008,OUT017
FDF47,3770.35130878,OUT035
FDS55,368.851998826,OUT010
FDZ52,258.095755688,OUT010
FDL04,1579.86629121,OUT018
NCM26,2501.85331584,OUT035
FDX43,2709.4061733,OUT049
FDP52,3814.44113115,OUT049
DRK49,671.811848593,OUT045
FDE38,2565.59170232,OUT013
DRF13,2494.92727313,OUT035
FDK41,198.800893642,OUT010
FDJ04,2932.12935065,OUT027
FDZ44,1965.49402538,OUT018
FDS11,3762.50287544,OUT013
FDA55,3770.56489809,OUT049
NCW53,3052.56008119,OUT046
FDB49,2854.08503081,OUT027
FDD23,3052.56008119,OUT017
NCV42,1666.34874,OUT045
NCZ29,2008.01358553,OUT018
FDQ26,917.274613892,OUT013
FDV08,668.906653759,OUT017
FDC53,1537.05923543,OUT049
FDV58,507.050047651,OUT010
NCP02,129.568768788,OUT019
DRI37,914.917403863,OUT045
FDQ12,3799.69458462,OUT049
FDE33,1326.76428958,OUT046
FDX27,1525.48059442,OUT045
FDM22,795.657097287,OUT017
NCH30,276.904780251,OUT019
FDC04,3911.59227396,OUT017
FDO38,1341.60064999,OUT046
FDV52,2924.92049395,OUT027
FDB32,1525.48059442,OUT013
FDV43,748.186466712,OUT018
FDI24,2882.27988028,OUT018
FDR40,1410.76526812,OUT017
FDW02,1999.27119589,OUT049
FDE44,748.98492938,OUT049
FDL38,1486.63952051,OUT046
NCT54,225.318226277,OUT010
DRJ39,574.364064814,OUT010
FDW55,4015.71876286,OUT049
DRF13,366.173449368,OUT019
NCW17,2008.01358553,OUT049
FDP13,668.5769524,OUT035
FDS08,2850.0251321,OUT018
NCP17,1052.45483194,OUT035
NCO53,3050.59919693,OUT035
FDH19,2856.68658711,OUT045
FDJ04,1988.33723646,OUT017
FDG10,931.424100553,OUT049
FDA40,205.51823896,OUT010
FDI53,2555.66294452,OUT045
FDU09,129.568768788,OUT010
FDK60,1532.13365109,OUT045
FDR43,662.176133072,OUT017
FDW22,3767.08659571,OUT017
DRP47,574.196989284,OUT010
DRG48,371.893183572,OUT010
FDA14,2494.92727313,OUT035
FDU49,1473.50439219,OUT013
FDK28,4036.56066019,OUT045
FDT19,2855.40748246,OUT046
NCQ42,2002.50192574,OUT045
FDD03,3824.60983411,OUT045
NCM53,1595.99889973,OUT013
NCX53,2027.44645363,OUT045
FDV14,2515.48203162,OUT027
NCZ54,2554.39957603,OUT017
FDB39,914.123375239,OUT013
DRC24,2509.64609702,OUT046
FDY36,1133.78038128,OUT013
FDN01,2882.92471981,OUT035
DRH25,876.961871469,OUT046
FDV08,677.78473827,OUT046
NCP53,3889.31594982,OUT049
FDU52,378.075353918,OUT010
NCI42,3495.23053357,OUT045
FDZ14,1991.05342778,OUT035
FDF11,3921.50856606,OUT046
FDQ13,1506.87931879,OUT018
FDO32,129.568768788,OUT010
DRJ37,2503.48793911,OUT018
FDY43,2712.7388224,OUT046
NCT41,2507.23568961,OUT017
NCV17,2008.01358553,OUT045
FDM04,1163.69793689,OUT027
DRB48,665.777112949,OUT018
FDM24,2503.11673732,OUT013
FDT37,4034.93046217,OUT049
NCO05,227.902534726,OUT010
FDL13,3817.26114521,OUT046
FDL15,2504.39584198,OUT017
FDB11,3546.21435063,OUT018
FDL14,376.720892349,OUT019
FDY10,277.473693085,OUT019
FDJ40,1685.80333001,OUT049
NCW18,3890.89835573,OUT046
NCY06,2008.01358553,OUT013
DRE13,1509.73139818,OUT018
FDA26,3701.87286564,OUT045
NCE19,129.568768788,OUT010
FDE33,1346.23263825,OUT035
DRL59,1163.69793689,OUT027
FDY07,748.186466712,OUT046
FDF57,2845.9902174,OUT018
FDM58,1666.34874,OUT035
FDP26,2867.05942279,OUT027
FDY32,2565.59170232,OUT046
FDD51,129.568768788,OUT010
FDU22,1975.23320756,OUT018
FDZ49,3519.81525386,OUT018
NCI42,3604.33809792,OUT017
FDT04,964.965543874,OUT027
NCU41,3052.56008119,OUT045
FDS56,4056.97700961,OUT045
NCN42,2494.92727313,OUT017
FDK34,3905.822387,OUT046
FDB03,3887.48018251,OUT017
DRJ25,751.276874541,OUT035
FDT25,2964.77978901,OUT027
FDN20,2720.29808646,OUT013
FDP09,3682.41661111,OUT013
FDM20,573.377699027,OUT019
NCG55,1936.18614358,OUT046
NCP14,1579.86629121,OUT045
NCH06,3897.70890321,OUT046
FDV52,1947.35474514,OUT013
NCL07,668.906653759,OUT035
DRJ11,5685.36851762,OUT027
DRO59,1141.90427831,OUT013
FDW15,371.76392902,OUT010
NCQ30,1999.27119589,OUT035
NCN54,152.030231655,OUT019
FDY01,2922.05004073,OUT027
FDX39,3691.62195928,OUT035
FDH53,2375.25856146,OUT027
FDA57,672.669037718,OUT035
NCC07,241.28992446,OUT010
FDU28,3052.56008119,OUT013
FDK36,129.568768788,OUT010
FDR36,677.455036911,OUT018
NCQ17,2508.36699236,OUT035
FDS28,129.568768788,OUT019
FDE08,2494.92727313,OUT045
FDU22,1988.33723646,OUT046
FDG41,1598.53339169,OUT045
FDO31,164.072544825,OUT010
FDM21,573.997195719,OUT019
FDU40,3052.56008119,OUT017
FDV36,2008.01358553,OUT018
FDT10,1210.11699316,OUT027
FDX38,748.98492938,OUT045
NCU30,4221.03741843,OUT027
NCV06,3052.56008119,OUT049
FDT16,4061.3086023,OUT035
NCP41,2895.26247818,OUT027
FDZ56,2752.06949654,OUT017
FDC22,3052.56008119,OUT035
FDU10,664.87626991,OUT035
FDS46,1947.35474514,OUT045
FDO08,2596.42213238,OUT049
NCV42,1615.61864219,OUT018
FDP33,4010.32865592,OUT035
FDJ12,3405.23658164,OUT046
FDH04,1486.63952051,OUT045
NCU54,3673.9689992,OUT013
FDO36,447.165005591,OUT010
FDT37,5836.7523256,OUT027
FDD14,489.371097596,OUT010
FDA16,3757.30984365,OUT013
NCS42,232.570775352,OUT019
FDP10,243.571502275,OUT019
FDQ28,2504.39584198,OUT049
FDK57,270.854129498,OUT010
FDK02,1954.76869635,OUT013
FDW47,1999.27119589,OUT018
NCC42,2008.01358553,OUT018
FDQ37,3049.64637667,OUT018
FDL40,1525.48059442,OUT046
DRE13,205.770404293,OUT010
FDQ34,2867.05942279,OUT027
NCB54,2008.01358553,OUT046
FDS48,2494.92727313,OUT049
FDO15,1102.6993276,OUT045
NCT30,748.186466712,OUT013
FDU49,2469.24414301,OUT027
FDE21,1941.05460484,OUT046
FDS49,172.82879113,OUT019
FDT38,2461.13908198,OUT027
FDZ01,1572.87295722,OUT045
FDC41,1158.78269462,OUT035
DRG13,385.270913193,OUT010
NCZ42,3669.80307944,OUT018
NCM07,1445.62676437,OUT045
NCV17,2008.01358553,OUT018
DRK39,1422.25216768,OUT035
FDS37,1941.05460484,OUT018
FDV12,233.953243372,OUT019
NCG19,3643.09206424,OUT018
FDS51,1059.82828897,OUT013
NCO14,674.454342811,OUT046
FDC38,2008.01358553,OUT046
FDN15,2008.01358553,OUT046
NCH42,3781.99089156,OUT013
FDQ22,663.07846424,OUT046
FDC05,3052.56008119,OUT013
FDZ31,3052.56008119,OUT013
DRJ23,3052.56008119,OUT049
FDC52,2495.81916963,OUT035
DRD12,214.802346793,OUT010
FDV55,2494.92727313,OUT017
FDD32,1404.53671323,OUT046
FDR01,3204.25336943,OUT049
FDY08,280.810349179,OUT019
FDQ45,3052.56008119,OUT045
DRN11,4064.17282723,OUT027
NCS05,2008.01358553,OUT018
FDY32,2560.73779349,OUT035
NCD31,2566.87080698,OUT045
NCE06,2553.12047137,OUT049
NCP14,1579.86629121,OUT046
NCF18,505.490518582,OUT019
FDF14,2493.35052378,OUT018
FDB22,2508.36699236,OUT017
NCH54,2546.07484745,OUT049
FDU27,751.276874541,OUT035
FDS58,4210.75661791,OUT027
NCU29,2491.1847137,OUT035
FDJ57,3052.56008119,OUT013
FDL56,1462.53902083,OUT049
FDH60,3052.56008119,OUT035
FDN24,953.760007295,OUT018
FDD02,1991.05342778,OUT017
FDP15,4074.46380395,OUT017
FDB28,5796.52345346,OUT027
DRC49,2491.1847137,OUT045
NCG30,1999.27119589,OUT018
FDJ14,1339.25807764,OUT049
FDL52,662.505834432,OUT045
NCG19,5836.7523256,OUT027
NCN41,1999.27119589,OUT035
FDW22,3775.55492543,OUT013
FDI02,1718.65130139,OUT013
FDV51,2566.87080698,OUT045
FDV48,1337.82192872,OUT046
NCL17,282.081600164,OUT019
FDP46,1484.74545028,OUT045
FDU10,662.505834432,OUT045
FDT37,573.808203838,OUT010
FDI27,748.186466712,OUT035
FDN51,4053.57867934,OUT046
FDW07,1463.03984935,OUT035
FDN45,3742.6527584,OUT049
DRN37,4228.07926274,OUT027
DRF48,3052.56008119,OUT049
FDP38,129.568768788,OUT019
NCX18,5757.56890985,OUT027
FDK45,1941.05460484,OUT018
FDZ37,1461.58101167,OUT049
FDS50,3549.49166246,OUT018
NCR54,3049.64637667,OUT018
NCS17,1525.48059442,OUT035
FDV31,2887.66223064,OUT046
DRE27,1527.16192082,OUT017
FDN60,2550.96153283,OUT013
FDK26,3052.56008119,OUT013
FDX37,1558.6323658,OUT018
FDW31,3052.56008119,OUT046
FDX26,3049.64637667,OUT018
DRL49,282.081600164,OUT019
FDU49,1455.3184061,OUT017
FDY58,3794.67715057,OUT046
FDN03,3994.96257432,OUT045
NCV06,507.486719504,OUT010
FDH53,1422.98267392,OUT045
FDG31,1177.85391767,OUT018
NCC06,2008.01358553,OUT045
FDS13,4035.94319494,OUT049
FDP16,3922.41920777,OUT035
FDA35,1999.27119589,OUT013
DRP47,3794.2536509,OUT018
FDY28,574.605781844,OUT010
FDY20,1488.52906717,OUT035
NCH30,1713.71431256,OUT017
NCR29,129.568768788,OUT019
NCP05,2494.92727313,OUT013
NCF30,278.890173545,OUT019
FDA08,2566.87080698,OUT035
FDN51,5836.7523256,OUT027
FDH12,1591.27057092,OUT046
FDY39,3050.59919693,OUT017
NCO53,3052.56008119,OUT045
FDB40,2494.92727313,OUT046
FDH02,1486.56167921,OUT049
FDY11,1342.24470352,OUT027
FDQ09,276.904780251,OUT019
FDP16,3915.27023066,OUT013
NCF55,662.505834432,OUT018
FDY09,4455.49110542,OUT027
FDY39,3050.59919693,OUT045
NCU53,2565.59170232,OUT049
NCT41,2497.09827428,OUT049
FDJ45,662.505834432,OUT046
FDR28,2562.01689814,OUT013
FDN08,1972.7890398,OUT013
FDJ07,1941.05460484,OUT049
FDZ09,4228.07926274,OUT027
FDQ14,2493.64816848,OUT017
FDY12,1050.48606518,OUT027
FDK57,1996.77515252,OUT046
FDD20,1999.27119589,OUT049
FDS36,1709.09619545,OUT018
FDI40,1579.86629121,OUT049
FDJ40,1678.5484843,OUT045
FDE08,2494.92727313,OUT013
DRK01,1527.16192082,OUT013
FDC58,674.454342811,OUT049
FDE50,3052.56008119,OUT046
FDX48,2501.85331584,OUT035
DRM35,2882.27988028,OUT018
FDG41,1595.99889973,OUT013
FDB52,4014.21313969,OUT046
FDV19,2546.07484745,OUT045
DRG48,2491.1847137,OUT017
FDI26,2969.82173716,OUT013
FDU11,277.503741869,OUT019
FDF59,282.557414576,OUT019
FDR07,1529.83011457,OUT049
NCE06,2555.66294452,OUT017
FDE10,2008.01358553,OUT046
